payment_id,customer_id,profile,amount,failure_reason,attempt_number,subscription_months,successful_payments,failed_payments,avg_delay_days,reminder_success_rate
P000364,C02985,reliable,499,authentication_failed,2,24,28,2,0.19,0.82
P000365,C06596,reliable,499,payment_method_issue,2,33,7,2,0.84,0.89
P000366,C00821,reliable,499,authentication_failed,1,25,12,1,0.43,0.86
P000367,C03088,occasionally_late,499,payment_method_issue,1,13,7,2,3.49,0.52
P000368,C04418,reliable,499,bank_error,1,19,31,1,0.43,0.77
P000369,C08952,occasionally_late,499,insufficient_funds,1,10,10,4,1.47,0.71
P000370,C07890,occasionally_late,499,payment_method_issue,1,12,13,2,1.08,0.61
P000371,C00458,churn_risk,499,authentication_failed,1,3,3,5,14.72,0.13
P000372,C02598,reliable,499,payment_method_issue,1,10,27,1,0.53,0.97
P000373,C07826,reliable,499,bank_error,2,15,8,0,0.09,0.93
P000374,C06723,occasionally_late,499,bank_error,2,18,6,3,1.8,0.5
P000375,C02396,reliable,499,insufficient_funds,1,21,35,1,0.13,0.73
P000376,C05693,reliable,499,insufficient_funds,1,26,35,2,0.54,0.75
P000377,C02098,reliable,499,insufficient_funds,1,18,21,0,0.67,1.0
P000378,C04078,reliable,499,bank_error,1,12,29,2,0.17,0.83
P000379,C09877,frequent_failure,499,insufficient_funds,1,6,4,6,5.38,0.29
P000380,C08245,reliable,499,bank_error,1,8,17,2,0.97,0.86
P000381,C06078,reliable,499,bank_error,1,15,7,0,0.23,0.8
P000382,C08614,reliable,499,authentication_failed,1,33,22,2,0.83,0.74
P000383,C03990,occasionally_late,499,bank_error,1,5,6,1,1.7,0.75
P000384,C00190,occasionally_late,499,insufficient_funds,1,10,12,1,3.51,0.59
P000385,C03337,occasionally_late,499,bank_error,1,7,11,4,2.96,0.47
P000386,C01181,reliable,499,bank_error,1,31,21,0,1.0,0.84
P000387,C00459,reliable,499,payment_method_issue,1,13,19,2,0.45,0.84
P000388,C00984,churn_risk,499,authentication_failed,1,4,6,6,5.55,0.13
P000389,C02476,reliable,499,payment_method_issue,1,26,31,1,0.68,0.81
P000390,C05735,reliable,499,payment_method_issue,1,17,12,1,0.7,0.85
P000391,C05054,reliable,499,bank_error,1,34,14,1,0.05,0.97
P000392,C05499,reliable,499,payment_method_issue,1,30,36,2,0.38,0.9
P000393,C08880,occasionally_late,499,insufficient_funds,1,8,12,3,1.77,0.56
P000394,C08622,churn_risk,499,insufficient_funds,1,5,6,8,6.75,0.27
P000395,C04712,occasionally_late,499,authentication_failed,1,8,15,1,3.21,0.68
P000396,C05598,reliable,499,payment_method_issue,1,34,36,2,0.79,0.91
P000397,C06810,reliable,499,authentication_failed,1,24,27,1,0.96,0.88
P000398,C03763,reliable,499,payment_method_issue,1,16,12,0,0.89,0.72
P000399,C05353,occasionally_late,499,payment_method_issue,1,10,12,4,2.91,0.73
P000400,C07309,reliable,499,bank_error,2,17,35,0,0.9,0.83
P000401,C08058,reliable,499,payment_method_issue,1,16,31,1,0.01,0.86
P000402,C08105,occasionally_late,499,payment_method_issue,1,22,14,1,3.96,0.73
P000403,C07424,reliable,499,payment_method_issue,2,30,30,0,0.57,0.83
P000404,C09352,frequent_failure,499,payment_method_issue,1,11,5,6,6.3,0.34
P000405,C01541,frequent_failure,499,bank_error,1,15,8,5,7.93,0.33
P000406,C04704,churn_risk,499,insufficient_funds,1,8,6,5,13.37,0.25
P000407,C01486,frequent_failure,499,payment_method_issue,1,19,11,4,6.43,0.24
P000408,C02621,reliable,499,authentication_failed,1,27,31,2,0.59,0.78
P000409,C07188,occasionally_late,499,bank_error,1,17,8,3,1.52,0.61
P000410,C03706,occasionally_late,499,payment_method_issue,1,9,19,2,1.26,0.66
P000411,C09909,reliable,499,authentication_failed,1,23,15,0,0.05,0.74
P000412,C07173,reliable,499,payment_method_issue,1,21,25,0,0.34,0.88
P000413,C05825,reliable,499,payment_method_issue,1,27,30,2,0.2,0.72
P000414,C01819,reliable,499,bank_error,1,31,26,1,0.43,1.0
P000415,C05860,frequent_failure,499,insufficient_funds,1,10,10,3,4.13,0.16
P000416,C02181,reliable,499,authentication_failed,2,31,22,2,0.55,0.73
P000417,C01319,occasionally_late,499,bank_error,1,5,7,4,2.07,0.69
P000418,C02650,occasionally_late,499,insufficient_funds,2,20,19,4,2.67,0.74
P000419,C00908,reliable,499,bank_error,1,7,21,2,0.38,0.83
P000420,C06838,reliable,499,bank_error,2,26,26,1,0.01,0.79
P000421,C07113,reliable,499,authentication_failed,2,20,26,1,0.89,0.93
P000422,C02556,reliable,499,payment_method_issue,1,36,8,0,0.81,0.95
P000423,C06619,occasionally_late,499,payment_method_issue,1,11,15,2,3.92,0.55
P000424,C04738,reliable,499,bank_error,2,17,29,0,0.21,0.9
P000425,C01525,reliable,499,bank_error,1,14,28,0,0.72,0.97
P000426,C05624,reliable,499,bank_error,2,19,25,0,0.83,0.84
P000427,C06464,reliable,499,bank_error,1,8,29,2,0.33,0.74
P000428,C02438,frequent_failure,499,payment_method_issue,2,12,11,6,4.74,0.31
P000429,C08591,reliable,499,insufficient_funds,2,15,32,0,0.81,0.72
P000430,C02130,reliable,499,authentication_failed,1,11,18,2,0.33,0.76
P000431,C00501,occasionally_late,499,authentication_failed,1,10,15,3,1.6,0.49
P000432,C05932,reliable,499,bank_error,1,30,16,2,0.7,0.85
P000433,C03975,reliable,499,payment_method_issue,1,21,19,0,0.98,0.83
P000434,C05483,reliable,499,payment_method_issue,1,35,13,1,0.6,0.96
P000435,C01432,churn_risk,499,payment_method_issue,1,7,1,5,10.54,0.18
P000436,C02862,frequent_failure,499,payment_method_issue,1,11,3,6,3.2,0.41
P000437,C00771,occasionally_late,499,authentication_failed,2,6,6,3,2.21,0.74
P000438,C04314,frequent_failure,499,payment_method_issue,1,15,2,5,3.96,0.24
P000439,C09342,reliable,499,authentication_failed,1,16,13,1,0.06,0.83
P000440,C07155,occasionally_late,499,bank_error,1,9,4,2,2.08,0.7
P000441,C01671,occasionally_late,499,payment_method_issue,1,21,5,2,3.79,0.58
P000442,C00940,reliable,499,bank_error,1,10,19,0,0.6,0.82
P000443,C02975,reliable,499,payment_method_issue,1,13,18,2,0.91,0.79
P000444,C04297,reliable,499,authentication_failed,1,14,23,1,1.0,0.75
P000445,C09868,reliable,499,payment_method_issue,1,25,26,2,0.82,0.77
P000446,C02975,reliable,499,authentication_failed,2,13,18,2,0.91,0.79
P000447,C04071,frequent_failure,499,bank_error,2,13,4,7,7.64,0.28
P000448,C08025,occasionally_late,499,payment_method_issue,2,21,19,3,1.83,0.63
P000449,C06052,frequent_failure,499,bank_error,1,4,8,7,5.48,0.45
P000450,C00827,reliable,499,bank_error,1,18,32,2,0.92,0.8
P000451,C09955,reliable,499,authentication_failed,1,17,8,2,0.75,0.79
P000452,C05097,occasionally_late,499,insufficient_funds,1,15,15,4,2.95,0.72
P000453,C08681,churn_risk,499,insufficient_funds,2,4,5,9,9.07,0.08
P000454,C07107,churn_risk,499,payment_method_issue,2,11,3,9,12.17,0.1
P000455,C01864,occasionally_late,499,authentication_failed,1,18,6,2,3.68,0.63
P000456,C01118,frequent_failure,499,insufficient_funds,1,5,3,6,7.91,0.47
P000457,C08440,occasionally_late,499,insufficient_funds,1,17,9,3,1.29,0.67
P000458,C08131,frequent_failure,499,bank_error,1,17,11,7,6.7,0.23
P000459,C00860,occasionally_late,499,bank_error,2,21,18,3,1.45,0.6
P000460,C09633,reliable,499,payment_method_issue,1,18,22,1,0.9,0.97
P000461,C03689,reliable,499,authentication_failed,1,7,27,0,0.61,0.84
P000462,C05602,churn_risk,499,insufficient_funds,2,7,6,8,9.34,0.14
P000463,C02491,frequent_failure,499,payment_method_issue,1,6,4,3,6.41,0.48
P000464,C04410,churn_risk,499,insufficient_funds,1,7,0,4,7.92,0.06
P000465,C08607,occasionally_late,499,insufficient_funds,2,13,4,1,3.51,0.58
P000466,C09275,occasionally_late,499,payment_method_issue,1,17,9,3,2.88,0.48
P000467,C06052,frequent_failure,499,payment_method_issue,2,4,8,7,5.48,0.45
P000468,C09164,occasionally_late,499,payment_method_issue,1,22,5,1,1.86,0.71
P000469,C00588,occasionally_late,499,bank_error,1,5,11,1,3.86,0.46
P000470,C03323,reliable,499,authentication_failed,1,32,18,1,0.44,0.9
P000471,C04655,reliable,499,bank_error,2,29,27,2,0.61,0.93
P000472,C08249,reliable,499,insufficient_funds,1,33,27,0,0.97,0.95
P000473,C09928,reliable,499,bank_error,1,28,17,2,0.35,0.77
P000474,C05649,reliable,499,bank_error,1,24,32,0,0.41,0.77
P000475,C03822,frequent_failure,499,insufficient_funds,1,7,7,7,7.01,0.38
P000476,C08896,reliable,499,authentication_failed,1,8,25,1,0.21,0.84
P000477,C08889,reliable,499,bank_error,1,15,11,1,0.2,0.82
P000478,C01629,frequent_failure,499,payment_method_issue,1,14,9,5,7.01,0.36
P000479,C09425,occasionally_late,499,payment_method_issue,1,5,16,2,2.53,0.59
P000480,C08492,reliable,499,payment_method_issue,1,11,34,0,0.68,0.99
P000481,C02146,occasionally_late,499,bank_error,1,20,9,3,3.25,0.6
P000482,C01421,reliable,499,bank_error,1,34,6,2,0.64,0.87
P000483,C01584,reliable,499,bank_error,1,21,25,1,0.65,0.71
P000484,C05118,occasionally_late,499,payment_method_issue,1,12,13,4,3.22,0.51
P000485,C02579,reliable,499,authentication_failed,2,35,15,0,0.57,0.84
P000486,C04427,frequent_failure,499,bank_error,2,4,5,5,5.26,0.33
P000487,C03134,reliable,499,authentication_failed,1,29,13,1,0.69,0.9
P000488,C07833,reliable,499,authentication_failed,1,27,35,1,0.31,0.94
P000489,C06298,reliable,499,payment_method_issue,1,14,35,0,0.23,0.97
P000490,C09534,occasionally_late,499,payment_method_issue,1,24,8,1,3.8,0.48
P000491,C04528,churn_risk,499,insufficient_funds,1,7,3,4,6.83,0.13
P000492,C09879,reliable,499,bank_error,1,13,24,2,0.7,0.7
P000493,C06472,occasionally_late,499,authentication_failed,2,23,18,3,3.99,0.67
P000494,C00927,reliable,499,authentication_failed,1,31,21,0,0.68,0.77
P000495,C06787,occasionally_late,499,insufficient_funds,1,5,11,1,2.15,0.65
P000496,C09542,frequent_failure,499,bank_error,2,5,9,3,3.88,0.17
P000497,C01023,occasionally_late,499,payment_method_issue,1,13,7,2,2.45,0.72
P000498,C08379,occasionally_late,499,payment_method_issue,1,15,11,3,1.27,0.65
P000499,C02490,occasionally_late,499,authentication_failed,2,9,4,4,2.36,0.46
P000500,C09173,reliable,499,payment_method_issue,1,25,24,2,0.05,0.92
P000501,C01159,occasionally_late,499,insufficient_funds,1,20,14,3,1.71,0.68
P000502,C01466,frequent_failure,499,authentication_failed,1,13,2,4,7.01,0.37
P000503,C03341,reliable,499,bank_error,1,6,22,0,0.58,0.78
P000504,C06159,reliable,499,bank_error,2,36,33,0,0.58,0.71
P000505,C06187,reliable,499,authentication_failed,1,10,17,0,0.17,0.81
P000506,C00131,frequent_failure,499,payment_method_issue,1,4,11,5,7.93,0.36
P000507,C05973,frequent_failure,499,payment_method_issue,1,16,3,4,7.27,0.47
P000508,C02875,occasionally_late,499,insufficient_funds,2,11,13,4,2.91,0.76
P000509,C06077,churn_risk,499,authentication_failed,1,4,4,7,5.21,0.12
P000510,C00078,churn_risk,499,insufficient_funds,2,4,1,4,12.76,0.14
P000511,C07119,reliable,499,payment_method_issue,1,30,17,0,0.11,0.95
P000512,C02996,occasionally_late,499,authentication_failed,2,15,17,4,3.76,0.64
P000513,C01514,occasionally_late,499,insufficient_funds,1,24,9,4,2.05,0.59
P000514,C04639,occasionally_late,499,insufficient_funds,1,21,15,1,3.62,0.49
P000515,C04893,churn_risk,499,bank_error,1,7,5,7,7.41,0.13
P000516,C07436,reliable,499,payment_method_issue,1,30,24,1,1.0,0.73
P000517,C07647,reliable,499,bank_error,1,11,23,1,0.89,0.96
P000518,C03703,occasionally_late,499,insufficient_funds,1,22,5,1,3.52,0.57
P000519,C09752,reliable,499,bank_error,1,34,13,1,0.47,0.83
P000520,C07783,occasionally_late,499,insufficient_funds,1,10,4,1,3.16,0.68
P000521,C09604,frequent_failure,499,authentication_failed,1,16,3,7,7.09,0.47
P000522,C03389,frequent_failure,499,insufficient_funds,1,17,7,7,7.03,0.38
P000523,C01660,reliable,499,payment_method_issue,1,22,13,2,0.61,0.94
P000524,C06280,reliable,499,payment_method_issue,1,17,36,2,0.52,0.76
P000525,C09541,reliable,499,authentication_failed,1,32,34,1,0.55,0.93
P000526,C09587,reliable,499,payment_method_issue,2,14,26,1,0.98,0.91
P000527,C02608,reliable,499,bank_error,1,25,17,2,0.91,0.86
P000528,C04862,reliable,499,insufficient_funds,1,32,17,0,0.84,0.94
P000529,C06555,churn_risk,499,bank_error,1,9,3,8,6.69,0.1
P000530,C04494,reliable,499,bank_error,1,19,10,1,0.59,0.81
P000531,C07531,reliable,499,payment_method_issue,1,36,7,0,0.3,0.98
P000532,C08873,reliable,499,payment_method_issue,2,29,10,1,0.93,0.87
P000533,C04862,reliable,499,bank_error,1,32,17,0,0.84,0.94
P000534,C09683,occasionally_late,499,bank_error,2,4,8,4,1.11,0.49
P000535,C01483,reliable,499,bank_error,1,13,27,1,0.84,0.87
P000536,C04791,reliable,499,bank_error,1,33,36,1,0.34,0.88
P000537,C03312,reliable,499,bank_error,1,23,29,1,0.82,0.75
P000538,C08547,reliable,499,bank_error,1,16,13,1,0.14,0.91
P000539,C09706,occasionally_late,499,authentication_failed,1,17,15,2,1.47,0.49
P000540,C02516,churn_risk,499,bank_error,1,7,4,5,13.72,0.21
P000541,C07892,occasionally_late,499,authentication_failed,1,10,12,2,2.68,0.59
P000542,C07283,churn_risk,499,payment_method_issue,1,11,4,4,6.13,0.18
P000543,C06577,reliable,499,payment_method_issue,1,16,36,0,0.24,0.84
P000544,C03157,occasionally_late,499,insufficient_funds,1,22,16,3,3.57,0.54
P000545,C02524,reliable,499,bank_error,1,24,7,1,0.25,0.9
P000546,C07548,occasionally_late,499,bank_error,1,16,7,2,3.13,0.72
P000547,C05081,reliable,499,bank_error,1,21,23,0,0.89,0.89
P000548,C08457,frequent_failure,499,bank_error,1,18,7,7,3.99,0.43
P000549,C06314,reliable,499,bank_error,1,18,35,0,0.88,0.7
P000550,C07951,reliable,499,bank_error,1,18,16,2,0.97,0.92
P000551,C08156,reliable,499,payment_method_issue,1,36,26,2,0.53,0.86
P000552,C08876,occasionally_late,499,bank_error,1,18,19,1,3.47,0.62
P000553,C02866,reliable,499,authentication_failed,1,9,22,2,0.21,0.98
P000554,C03879,churn_risk,499,bank_error,1,3,4,9,9.19,0.16
P000555,C00900,reliable,499,payment_method_issue,1,26,18,0,0.8,0.92
P000556,C09664,reliable,499,payment_method_issue,1,21,24,0,0.12,0.85
P000557,C01801,reliable,499,bank_error,1,27,10,1,0.34,0.94
P000558,C04396,frequent_failure,499,payment_method_issue,1,10,1,6,3.7,0.4
P000559,C04449,churn_risk,499,bank_error,1,6,0,5,12.73,0.17
P000560,C08812,churn_risk,499,bank_error,1,6,4,5,10.3,0.15
P000561,C03556,occasionally_late,499,insufficient_funds,1,14,15,1,2.05,0.76
P000562,C00278,reliable,499,payment_method_issue,1,29,12,0,0.66,0.73
P000563,C01145,churn_risk,499,payment_method_issue,2,7,3,7,9.53,0.29
P000564,C01352,occasionally_late,499,bank_error,1,5,17,4,1.01,0.45
P000565,C09430,churn_risk,499,insufficient_funds,2,10,5,8,7.9,0.25
P000566,C04018,reliable,499,authentication_failed,1,31,12,0,0.13,0.98
P000567,C04135,occasionally_late,499,bank_error,1,24,9,4,2.21,0.69
P000568,C05162,churn_risk,499,authentication_failed,1,11,4,9,12.32,0.05
P000569,C03133,occasionally_late,499,insufficient_funds,1,5,12,3,2.78,0.73
P000570,C07647,reliable,499,authentication_failed,1,11,23,1,0.89,0.96
P000571,C06035,frequent_failure,499,bank_error,2,15,11,3,7.91,0.35
P000572,C00868,reliable,499,payment_method_issue,1,23,8,2,0.9,0.81
P000573,C04457,occasionally_late,499,insufficient_funds,1,22,15,3,1.19,0.79
P000574,C05496,reliable,499,authentication_failed,2,31,32,2,0.28,0.86
P000575,C02073,churn_risk,499,bank_error,1,2,4,9,5.04,0.06
P000576,C04698,reliable,499,bank_error,1,6,24,0,0.81,0.87
P000577,C00627,churn_risk,499,payment_method_issue,1,8,5,6,11.17,0.24
P000578,C08009,reliable,499,payment_method_issue,2,24,35,0,0.33,0.82
P000579,C00204,churn_risk,499,authentication_failed,1,7,1,8,9.73,0.13
P000580,C06915,reliable,499,payment_method_issue,1,11,28,2,0.77,0.74
P000581,C03383,occasionally_late,499,bank_error,1,9,7,4,2.75,0.45
P000582,C00182,reliable,499,bank_error,1,35,14,1,0.86,0.77
P000583,C07197,occasionally_late,499,payment_method_issue,2,11,7,3,3.87,0.59
P000584,C07018,occasionally_late,499,payment_method_issue,1,7,15,3,2.48,0.67
P000585,C09133,occasionally_late,499,bank_error,2,23,18,4,3.88,0.69
P000586,C03203,reliable,499,payment_method_issue,2,21,26,0,0.11,0.78
P000587,C00002,reliable,499,bank_error,1,28,16,2,0.87,0.88
P000588,C03190,reliable,499,payment_method_issue,1,34,25,0,0.8,0.81
P000589,C02789,occasionally_late,499,payment_method_issue,1,20,18,4,2.66,0.69
P000590,C08298,occasionally_late,499,bank_error,2,16,4,3,3.79,0.71
P000591,C06960,occasionally_late,499,payment_method_issue,1,19,12,3,3.83,0.78
P000592,C00406,frequent_failure,499,payment_method_issue,1,16,9,7,7.91,0.24
P000593,C08159,frequent_failure,499,bank_error,1,12,6,5,4.88,0.21
P000594,C07471,reliable,499,authentication_failed,1,15,7,1,0.78,0.71
P000595,C08957,occasionally_late,499,authentication_failed,1,12,18,3,2.34,0.48
P000596,C06538,reliable,499,insufficient_funds,1,16,8,1,0.7,0.86
P000597,C00523,churn_risk,499,payment_method_issue,1,9,0,6,7.7,0.26
P000598,C00859,reliable,499,bank_error,1,24,9,1,0.53,0.9
P000599,C04428,churn_risk,499,insufficient_funds,2,5,6,7,14.81,0.23
P000600,C02380,frequent_failure,499,insufficient_funds,1,12,2,4,5.67,0.19
P000601,C06925,reliable,499,bank_error,1,25,28,0,0.74,0.73
P000602,C07328,reliable,499,payment_method_issue,1,20,16,1,0.09,0.8
P000603,C08573,reliable,499,authentication_failed,1,16,6,0,0.72,0.77
P000604,C09596,reliable,499,bank_error,2,23,26,2,0.4,0.85
P000605,C08648,reliable,499,payment_method_issue,1,17,7,1,0.11,0.73
P000606,C04440,churn_risk,499,bank_error,1,11,1,8,8.26,0.15
P000607,C00567,reliable,499,bank_error,1,32,30,0,0.48,0.9
P000608,C04975,occasionally_late,499,bank_error,1,24,12,4,1.38,0.71
P000609,C04525,occasionally_late,499,insufficient_funds,1,15,14,3,3.66,0.53
P000610,C02497,frequent_failure,499,insufficient_funds,2,3,1,4,4.83,0.49
P000611,C05138,occasionally_late,499,authentication_failed,1,22,4,4,3.4,0.8
P000612,C04965,reliable,499,bank_error,1,36,14,1,0.43,0.87
P000613,C00879,reliable,499,authentication_failed,1,12,20,2,0.04,0.76
P000614,C03109,occasionally_late,499,insufficient_funds,2,16,11,4,2.82,0.52
P000615,C09215,reliable,499,payment_method_issue,1,20,14,1,0.63,0.93
P000616,C06543,reliable,499,insufficient_funds,1,34,11,1,0.97,0.72
P000617,C08380,reliable,499,authentication_failed,2,12,17,2,0.18,0.77
P000618,C05186,reliable,499,insufficient_funds,1,28,19,2,0.24,0.91
P000619,C09180,reliable,499,payment_method_issue,2,13,31,0,0.16,0.92
P000620,C01280,reliable,499,bank_error,1,33,32,2,0.16,0.85
P000621,C07133,occasionally_late,499,insufficient_funds,1,5,12,3,3.66,0.7
P000622,C08627,reliable,499,insufficient_funds,1,31,9,0,0.69,0.92
P000623,C04015,reliable,499,authentication_failed,1,21,12,2,0.7,0.74
P000624,C06840,occasionally_late,499,payment_method_issue,1,20,18,1,3.5,0.62
P000625,C00005,reliable,499,bank_error,1,32,36,1,0.05,0.99
P000626,C05013,occasionally_late,499,insufficient_funds,1,24,16,2,3.34,0.68
P000627,C08923,reliable,499,bank_error,1,31,16,0,0.98,0.99
P000628,C06315,occasionally_late,499,payment_method_issue,1,8,16,3,2.74,0.7
P000629,C00439,reliable,499,bank_error,1,6,11,2,0.0,0.75
P000630,C06275,reliable,499,authentication_failed,1,8,18,0,0.66,0.91
P000631,C07612,reliable,499,insufficient_funds,1,23,7,2,0.95,0.78
P000632,C06560,churn_risk,499,payment_method_issue,1,2,1,9,9.92,0.17
P000633,C06965,frequent_failure,499,insufficient_funds,1,9,1,5,7.05,0.21
P000634,C00398,occasionally_late,499,insufficient_funds,2,7,9,3,2.49,0.6
P000635,C04792,occasionally_late,499,insufficient_funds,1,15,15,3,1.9,0.69
P000636,C09758,reliable,499,insufficient_funds,1,31,22,1,0.19,0.95
P000637,C08377,reliable,499,bank_error,1,30,14,0,0.17,0.75
P000638,C02136,reliable,499,bank_error,1,29,21,2,0.4,0.79
P000639,C07490,reliable,499,payment_method_issue,1,10,8,2,0.01,0.94
P000640,C01483,reliable,499,authentication_failed,1,13,27,1,0.84,0.87
P000641,C09395,frequent_failure,499,insufficient_funds,1,8,2,3,6.12,0.48
P000642,C02633,occasionally_late,499,bank_error,2,16,6,1,1.59,0.68
P000643,C09508,churn_risk,499,bank_error,2,11,4,6,5.99,0.16
P000644,C08995,churn_risk,499,bank_error,1,11,1,6,7.8,0.28
P000645,C01395,reliable,499,insufficient_funds,1,14,6,1,0.67,0.71
P000646,C06800,reliable,499,bank_error,1,13,28,1,0.09,0.91
P000647,C08912,frequent_failure,499,bank_error,1,17,10,3,3.58,0.19
P000648,C02231,reliable,499,payment_method_issue,1,20,8,2,0.31,0.91
P000649,C07143,occasionally_late,499,insufficient_funds,1,19,19,1,3.93,0.72
P000650,C08974,occasionally_late,499,payment_method_issue,1,9,13,3,3.34,0.79
P000651,C08980,reliable,499,bank_error,1,20,29,0,0.9,0.81
P000652,C07848,occasionally_late,499,payment_method_issue,1,18,12,3,3.89,0.61
P000653,C08189,frequent_failure,499,bank_error,1,8,1,5,5.41,0.16
P000654,C07484,churn_risk,499,authentication_failed,2,10,5,6,10.64,0.15
P000655,C07428,churn_risk,499,insufficient_funds,1,7,5,8,5.43,0.13
P000656,C05930,frequent_failure,499,insufficient_funds,1,8,11,7,7.07,0.38
P000657,C09874,reliable,499,payment_method_issue,1,35,11,1,0.75,0.89
P000658,C05342,frequent_failure,499,payment_method_issue,1,4,10,6,3.78,0.24
P000659,C03030,reliable,499,authentication_failed,2,29,28,2,0.08,0.9
